Date,AR_PR,AT_PR,AU_PR,AU_OIS1D,BE_PR,BR_PR,BR_OIS1D,CA_PR,CA_OIS1D,CH_PR,CH_OIS1D,CL_PR,CL_OIS1D,CN_PR,CN_OIS1D,CO_PR,CO_OIS1D,DE_PR,EA_PR,EA_OIS1D,ES_PR,FI_PR,FR_PR,GB_PR,GB_OIS1D,GR_PR,HU_PR,HU_OIS1D,ID_PR,ID_OIS1D,IE_PR,IN_PR,IN_OIS1D,IT_PR,JP_PR,JP_OIS1D,KR_PR,MX_PR,MX_OIS1D,MY_PR,MY_OIS1D,NL_PR,NO_PR,NO_OIS1D,NZ_PR,NZ_OIS1D,PE_PR,PH_PR,PH_OIS1D,PL_PR,PL_OIS1D,PT_PR,RO_PR,RO_OIS1D,RU_PR,RU_OIS1D,SA_PR,SE_PR,SE_OIS1D,TH_PR,TH_OIS1D,TR_PR,TR_OIS1D,US_PR,US_OIS1D,ZA_PR,ZA_OIS1D
15-Mar-2000,NaN,3.25,5.5,NaN,3.25,19,NaN,5,NaN,NaN,1.4026,NaN,NaN,NaN,NaN,12,NaN,3.25,3.25,3.6012,3.25,3.25,3.25,6,5.405,3.25,12,NaN,NaN,NaN,3.25,NaN,NaN,3.25,0,NaN,5,NaN,NaN,NaN,NaN,3.25,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.25,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.9,6.0196,NaN,NaN
16-Mar-2000,NaN,3.5,5.5,NaN,3.5,19,NaN,5,NaN,NaN,1.4026,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.6222,3.5,3.5,3.5,6,5.2677,3.5,12,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.77,5.998,NaN,NaN
17-Mar-2000,NaN,3.5,5.5,NaN,3.5,19,NaN,5,NaN,NaN,1.2789,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.6219,3.5,3.5,3.5,6,5.7958,3.5,12,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.76,5.9971,NaN,NaN
20-Mar-2000,NaN,3.5,5.5,NaN,3.5,19,NaN,5,NaN,NaN,1.0218,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.6433,3.5,3.5,3.5,6,5.7968,3.5,12,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.82,6.1706,NaN,NaN
21-Mar-2000,NaN,3.5,5.5,NaN,3.5,19,NaN,5,NaN,NaN,1.0218,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.5906,3.5,3.5,3.5,6,6.0623,3.5,12,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.81,6.0196,NaN,NaN
22-Mar-2000,NaN,3.5,5.5,NaN,3.5,19,NaN,5.25,NaN,NaN,1.2789,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.8331,3.5,3.5,3.5,6,6.1899,3.5,12,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.02,6.1382,NaN,NaN
23-Mar-2000,NaN,3.5,5.5,NaN,3.5,19,NaN,5.25,NaN,NaN,2.0541,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.696,3.5,3.5,3.5,6,5.6695,3.5,12,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.04,6.3218,NaN,NaN
24-Mar-2000,NaN,3.5,5.5,NaN,3.5,19,NaN,5.25,NaN,NaN,2.054,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.7167,3.5,3.5,3.5,6,5.9338,3.5,12,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.98,6.2235,NaN,NaN
27-Mar-2000,NaN,3.5,5.5,NaN,3.5,19,NaN,5.25,NaN,NaN,2.5742,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.7171,3.5,3.5,3.5,6,5.9347,3.5,12,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.07,6.3542,NaN,NaN
28-Mar-2000,NaN,3.5,5.5,NaN,3.5,19,NaN,5.25,NaN,NaN,2.7098,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.7171,3.5,3.5,3.5,6,5.5319,3.5,12,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.02,6.338,NaN,NaN
29-Mar-2000,NaN,3.5,5.5,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.5742,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.7171,3.5,3.5,3.5,6,5.7968,3.5,12,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.98,6.3164,NaN,NaN
30-Mar-2000,NaN,3.5,5.5,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.4179,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.6749,3.5,3.5,3.5,6,5.8604,3.5,12,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.11,6.3974,NaN,NaN
31-Mar-2000,NaN,3.5,5.5,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.5219,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.8433,3.5,3.5,3.5,6,5.8595,3.5,12,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.17,6.6561,NaN,NaN
03-Apr-2000,NaN,3.5,5.5,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.6367,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.7065,3.5,3.5,3.5,6,5.7968,3.5,11,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.15,6.5923,NaN,NaN
04-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.5742,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.696,3.5,3.5,3.5,6,5.8604,3.5,11,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.98,6.3218,NaN,NaN
05-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.4647,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.6854,3.5,3.5,3.5,6,6.1899,3.5,11,NaN,NaN,NaN,3.5,NaN,NaN,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.08,6.3002,NaN,NaN
06-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.4387,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.696,3.5,3.5,3.5,6,5.7968,3.5,11,NaN,NaN,NaN,3.5,NaN,8.225,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.05,6.3758,NaN,NaN
07-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.3136,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.7062,3.5,3.5,3.5,6,5.9019,3.5,11,NaN,NaN,NaN,3.5,NaN,7.9,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.95,6.2667,NaN,NaN
10-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.4387,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.7487,3.5,3.5,3.5,6,5.2677,3.5,11,NaN,NaN,NaN,3.5,NaN,7.85,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.05,6.3434,NaN,NaN
11-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.5742,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.7803,3.5,3.5,3.5,6,6.2006,3.5,11,NaN,NaN,NaN,3.5,NaN,7.825,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.97,6.2839,NaN,NaN
12-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.5742,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.812,3.5,3.5,3.5,6,6.0623,3.5,11,NaN,NaN,NaN,3.5,NaN,7.825,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.5,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.93,6.2677,NaN,NaN
13-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.5742,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.7171,3.5,3.5,3.5,6,5.7968,3.5,11,NaN,NaN,NaN,3.5,NaN,7.7,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.75,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.97,6.2677,NaN,NaN
14-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.574,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.7167,3.5,3.5,3.5,6,5.6687,3.5,11,NaN,NaN,NaN,3.5,NaN,7.7,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.75,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.08,6.2667,NaN,NaN
17-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.5742,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.8437,3.5,3.5,3.5,6,5.7968,3.5,11,NaN,NaN,NaN,3.5,NaN,7.725,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.75,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.18,6.4894,NaN,NaN
18-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.7098,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,4.0444,3.5,3.5,3.5,6,5.7968,3.5,11,NaN,NaN,NaN,3.5,NaN,8,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.75,NaN,5.75,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.93,6.3434,NaN,NaN
19-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.7098,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.8859,3.5,3.5,3.5,6,6.0623,3.5,11,NaN,NaN,NaN,3.5,NaN,7.85,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.75,NaN,6,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.93,6.1922,NaN,NaN
20-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.7098,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.1702,3.5,3.5,3.5,6,6.0623,3.5,11,NaN,NaN,NaN,3.5,NaN,7.75,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.75,NaN,6,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.05,6.3758,NaN,NaN
21-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.835,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.6219,3.5,3.5,3.5,6,5.918,3.5,11,NaN,NaN,NaN,3.5,NaN,7.75,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.75,NaN,6,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.94,6.2667,NaN,NaN
24-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.835,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.907,3.5,3.5,3.5,6,4.6148,3.5,11,NaN,NaN,NaN,3.5,NaN,7.85,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.75,NaN,6,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.9,6.1382,NaN,NaN
25-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.8352,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.907,3.5,3.5,3.5,6,6.2006,3.5,11,NaN,NaN,NaN,3.5,NaN,7.9,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.75,NaN,6,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.99,6.2191,NaN,NaN
26-Apr-2000,NaN,3.5,5.75,NaN,3.5,18.5,NaN,5.25,NaN,NaN,2.8352,NaN,NaN,NaN,NaN,12,NaN,3.5,3.5,3.9704,3.5,3.5,3.5,6,6.200585829,3.5,11,NaN,NaN,NaN,3.5,NaN,7.5,3.5,0,NaN,5,NaN,NaN,NaN,NaN,3.5,5.75,NaN,6,NaN,NaN,8.75,NaN,17.5,NaN,3.5,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6,6.2191,NaN,NaN
27-Apr-2000,NaN,3.75,5.75,NaN,3.75,18.5,NaN,5.25,NaN,NaN,2.8352,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,3.9176,3.75,3.75,3.75,6,6.2006,3.75,11,NaN,NaN,NaN,3.75,NaN,7.85,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,8.75,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6,6.2839,NaN,NaN
28-Apr-2000,NaN,3.75,5.75,NaN,3.75,18.5,NaN,5.25,NaN,NaN,3.0966,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.0651,3.75,3.75,3.75,6,6.0613,3.75,11,NaN,NaN,NaN,3.75,NaN,7.6,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,8.75,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.06,6.667,NaN,NaN
01-May-2000,NaN,3.75,5.75,NaN,3.75,18.5,NaN,5.25,NaN,NaN,3.0966,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.0233,3.75,3.75,3.75,6,6.0613,3.75,11,NaN,NaN,NaN,3.75,NaN,7.6,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,8.75,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.17,6.2353,NaN,NaN
02-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.25,NaN,NaN,2.9607,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.0339,3.75,3.75,3.75,6,6.0623,3.75,11,NaN,NaN,NaN,3.75,NaN,7.9,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,9,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.05,6.2785,NaN,NaN
03-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.25,NaN,NaN,2.5742,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.0233,3.75,3.75,3.75,6,5.9347,3.75,11,NaN,NaN,NaN,3.75,NaN,7.625,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,9,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.05,6.2839,NaN,NaN
04-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.25,NaN,NaN,2.4387,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.0973,3.75,3.75,3.75,6,5.9985,3.75,11,NaN,NaN,NaN,3.75,NaN,8.05,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,9,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.05,6.3704,NaN,NaN
05-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.25,NaN,NaN,2.054,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.0228,3.75,3.75,3.75,6,6.0613,3.75,11,NaN,NaN,NaN,3.75,NaN,7.525,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,9,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.94,6.2343,NaN,NaN
08-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.25,NaN,NaN,1.795,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.1079,3.75,3.75,3.75,6,6.062259489,3.75,11,NaN,NaN,NaN,3.75,NaN,7.65,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,9,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.01,6.2894,NaN,NaN
09-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.25,NaN,NaN,1.795,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.0973,3.75,3.75,3.75,6,5.8604,3.75,11,NaN,NaN,NaN,3.75,NaN,7.7,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,9,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.92,6.2677,NaN,NaN
10-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.25,NaN,NaN,2.3138,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.1291,3.75,3.75,3.75,6,5.8604,3.75,11,NaN,NaN,NaN,3.75,NaN,7.9,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,9,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,5.95,6.2191,NaN,NaN
11-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.25,NaN,NaN,2.5742,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.0233,3.75,3.75,3.75,6,5.8604,3.75,11,NaN,NaN,NaN,3.75,NaN,8,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,9,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.05,6.3218,NaN,NaN
12-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.25,NaN,NaN,2.3136,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.0546,3.75,3.75,3.75,6,5.8595,3.75,11,NaN,NaN,NaN,3.75,NaN,8.025,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,9,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.11,6.418,NaN,NaN
15-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.25,NaN,NaN,2.0541,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.0444,3.75,3.75,3.75,6,5.7331,3.75,11,NaN,NaN,NaN,3.75,NaN,8.15,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,9,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.34,6.4624,NaN,NaN
16-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.25,NaN,NaN,2.0541,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.1291,3.75,3.75,3.75,6,6.2645,3.75,11,NaN,NaN,NaN,3.75,NaN,8.2,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6,NaN,NaN,9,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.13,6.8744,NaN,NaN
17-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.75,NaN,NaN,2.0541,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.1714,3.75,3.75,3.75,6,5.7331,3.75,11,NaN,NaN,NaN,3.75,NaN,8.125,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6.5,NaN,NaN,9.5,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.25,6.907,NaN,NaN
18-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.75,NaN,NaN,1.795,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,4.0444,3.75,3.75,3.75,6,5.606,3.75,11,NaN,NaN,NaN,3.75,NaN,8.125,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6.5,NaN,NaN,9.5,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.49,6.8744,NaN,NaN
19-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.75,NaN,NaN,2.054,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,3.8855,3.75,3.75,3.75,6,5.7322,3.75,11,NaN,NaN,NaN,3.75,NaN,8.375,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6.5,NaN,NaN,10,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.51,6.9057,NaN,NaN
22-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.75,NaN,NaN,1.9193,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,3.0969,3.75,3.75,3.75,6,6.1367,3.75,11,NaN,NaN,NaN,3.75,NaN,8.225,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6.5,NaN,NaN,10,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.52,6.7604,NaN,NaN
23-May-2000,NaN,3.75,6,NaN,3.75,18.5,NaN,5.75,NaN,NaN,2.0541,NaN,NaN,NaN,NaN,12,NaN,3.75,3.75,2.9398,3.75,3.75,3.75,6,6.2006,3.75,11,NaN,NaN,NaN,3.75,NaN,8.15,3.75,0,NaN,5,NaN,NaN,NaN,NaN,3.75,5.75,NaN,6.5,NaN,NaN,10,NaN,17.5,NaN,3.75,NaN,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN,NaN,NaN,6.47,6.7929,NaN,NaN
