Date,US_GC_OIS_1D,US_GC_OIS_1W,US_GC_OIS_1M,US_GC_OIS_3M,US_GC_OIS_6M,US_GC_OIS_1Y,US_OIS_PR,US_OIS_Slope,US_RepoSlope,US_SC_GC,US_CP_OIS_AA_NonFin,US_CP_OIS_A2_NonFin,US_CP_OIS_AA_AssetBacked,EA_GC_OIS_1D,EA_GC_OIS_1W,EA_GC_OIS_1M,EA_GC_OIS_3M,EA_GC_OIS_6M,EA_GC_OIS_1Y,EA_OIS_PR,EA_OIS_Slope,EA_RepoSlope,GB_GC_OIS_1D,GB_GC_OIS_1W,GB_GC_OIS_1M,GB_GC_OIS_3M,GB_GC_OIS_6M,GB_GC_OIS_1Y,GB_OIS_PR,GB_OIS_Slope,GB_RepoSlope,GB_SC_GC,JP_GC_OIS_1D,JP_GC_OIS_1W,JP_GC_OIS_1M,JP_GC_OIS_3M,JP_GC_OIS_6M,JP_GC_OIS_1Y,JP_OIS_PR,JP_OIS_Slope,JP_RepoSlope
20-Sep-2010,-2.92,-2.29,NaN,NaN,NaN,NaN,6.92,1.2,NaN,-0.2,-4.19,10.81,1.81,NaN,NaN,NaN,NaN,NaN,NaN,-49.18,32.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,14.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21-Sep-2010,-1.4,-3.35,NaN,NaN,NaN,NaN,6.9,2.05,NaN,-1.8,-5.09,12.91,2.91,NaN,NaN,NaN,NaN,NaN,NaN,-51.72,35.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.19,20.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-Sep-2010,-3.92,-1.69,NaN,NaN,NaN,NaN,6.92,1.03,NaN,-0.899999999999998,-8.19,12.81,5.81,NaN,NaN,NaN,NaN,NaN,NaN,-44.08,33.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.19,25.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23-Sep-2010,-3.9,-3.23,NaN,NaN,NaN,NaN,6.9,2,NaN,1.7,-10.21,11.79,2.79,NaN,NaN,NaN,NaN,NaN,NaN,-53.76,36.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.19,15.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24-Sep-2010,-4.9,-4.04,NaN,NaN,NaN,NaN,5.9,1.96,NaN,2,-3.15,11.85,5.85,NaN,NaN,NaN,NaN,NaN,NaN,-41.02,24.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.21,14.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27-Sep-2010,-4.92,-3.19,NaN,NaN,NaN,NaN,8.92,0.96,NaN,1.7,-4.19,11.81,2.81,NaN,NaN,NaN,NaN,NaN,NaN,-61.91,45.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,8.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Sep-2010,-2.92,-2.19,NaN,NaN,NaN,NaN,8.92,0.96,NaN,-0.5,-5.2,13.8,3.8,NaN,NaN,NaN,NaN,NaN,NaN,-68.01,53.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,13.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Sep-2010,-2.38,-2.4,NaN,NaN,NaN,NaN,6.38,3.4,NaN,-0.700000000000001,-6.97,7.03,2.03,NaN,NaN,NaN,NaN,NaN,NaN,-66.99,55.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.15,26.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-Sep-2010,1.11,0.180000000000002,NaN,NaN,NaN,NaN,10.89,2.94,NaN,2.3,-6.08,8.92,1.92000000000001,NaN,NaN,NaN,NaN,NaN,NaN,-63.94,46.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.23,9.11999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Oct-2010,-4.95,-2.56,NaN,NaN,NaN,NaN,9.95,-0.839999999999996,NaN,0.4,-7.52,12.48,4.48,NaN,NaN,NaN,NaN,NaN,NaN,-44.08,31.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,17.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Oct-2010,-7.97,-4.41,NaN,NaN,NaN,NaN,10.97,-1.9,NaN,-0.600000000000001,-5.17,15.83,5.83,NaN,NaN,NaN,NaN,NaN,NaN,-51.72,40.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,17.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Oct-2010,-3.92,-3.58,NaN,NaN,NaN,NaN,7.92,0.979999999999998,NaN,-1.9,-7.21,8.79,1.79,NaN,NaN,NaN,NaN,NaN,NaN,-60.89,51.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.21,15.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06-Oct-2010,-7.45,-4.29,NaN,NaN,NaN,NaN,10.95,-1.22,NaN,-0.1,-7.14,9.86,0.86,NaN,NaN,NaN,NaN,NaN,NaN,-64.45,51.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,15.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07-Oct-2010,-9.42,-6.29,NaN,NaN,NaN,NaN,9.92,0.81,NaN,4,-7.39,13.61,4.61,NaN,NaN,NaN,NaN,NaN,NaN,-69.54,57.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.2,9.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
08-Oct-2010,-8.42,-6.54,NaN,NaN,NaN,NaN,9.92,0.790000000000002,NaN,0.800000000000001,-6.29,14.71,2.71,NaN,NaN,NaN,NaN,NaN,NaN,-64.45,53.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.21,14.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-Oct-2010,-8.42,-6.54,NaN,NaN,NaN,NaN,9.92,0.790000000000002,NaN,0.800000000000001,-6.29,14.71,2.71,NaN,NaN,NaN,NaN,NaN,NaN,-75.64,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,7.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-Oct-2010,-9.45,-6.3,NaN,NaN,NaN,NaN,11.95,-1.09,NaN,0.700000000000001,-5.21,15.79,12.79,NaN,NaN,NaN,NaN,NaN,NaN,-48.67,48.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,16.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Oct-2010,-6.42,-4.14,NaN,NaN,NaN,NaN,9.92,1.14,NaN,0.600000000000001,-8.31,6.69,3.69,NaN,NaN,NaN,NaN,NaN,NaN,-30.31,28.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,4.78999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Oct-2010,2.67,-0.480000000000003,NaN,NaN,NaN,NaN,3.33,6.89,NaN,-1.6,-4.94,13.06,2.06,NaN,NaN,NaN,NaN,NaN,NaN,-24.69,18.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.17,21.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Oct-2010,-0.419999999999998,1.1,NaN,NaN,NaN,NaN,7.92,1.75,NaN,0.3,-1.23,13.77,1.77,NaN,NaN,NaN,NaN,NaN,NaN,-16.52,2.87000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,15.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18-Oct-2010,-1.42,0.440000000000002,NaN,NaN,NaN,NaN,8.92,1.93,NaN,-1.4,-3.12,13.88,1.88,NaN,NaN,NaN,NaN,NaN,NaN,-21.11,8.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,4.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-Oct-2010,-10.49,-3.12,NaN,NaN,NaN,NaN,12.99,-2.07,NaN,1.5,-1.14,13.86,1.86,NaN,NaN,NaN,NaN,NaN,NaN,-25.71,12.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.17,13.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20-Oct-2010,-2.34,-4.1,NaN,NaN,NaN,NaN,3.84,6.78,NaN,0.900000000000001,-3.87,17.13,3.13,NaN,NaN,NaN,NaN,NaN,NaN,-19.58,6.71999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.21,8.11999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21-Oct-2010,-7.97,-2.71,NaN,NaN,NaN,NaN,11.97,-1.64,NaN,0.4,-5.01,9.99,0.990000000000002,NaN,NaN,NaN,NaN,NaN,NaN,-13.45,0.109999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,5.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-Oct-2010,-3.41,-2.17,NaN,NaN,NaN,NaN,8.41,2.01,NaN,-0.999999999999998,-6.16,16.84,3.84,NaN,NaN,NaN,NaN,NaN,NaN,-16.52,11.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.22,10.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25-Oct-2010,-9.99,-4.12,NaN,NaN,NaN,NaN,12.99,-2.69,NaN,-0.2,-3.14,16.86,2.86,NaN,NaN,NaN,NaN,NaN,NaN,-28.78,19.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.19,15.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Oct-2010,-10.99,-4.32,NaN,NaN,NaN,NaN,12.99,-2.38,NaN,0.3,-7,9,2,NaN,NaN,NaN,NaN,NaN,NaN,-23.16,14.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.19,10.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27-Oct-2010,-12.99,-5.99,NaN,NaN,NaN,NaN,12.99,-2.48,NaN,0.800000000000001,-6.05,11.95,1.95,NaN,NaN,NaN,NaN,NaN,NaN,-33.37,22.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.2,10.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Oct-2010,-11.52,-3.29,NaN,NaN,NaN,NaN,15.02,-4.95,NaN,-1.1,-5.91,7.09,3.09,NaN,NaN,NaN,NaN,NaN,NaN,-26.73,22.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,7.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Oct-2010,-4.91,-4.56,NaN,NaN,NaN,NaN,7.41,1.7,NaN,-0.5,-5.97,12.03,2.03,NaN,NaN,NaN,NaN,NaN,NaN,-25.71,25.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,10.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Nov-2010,0.0900000000000012,2.24,NaN,NaN,NaN,NaN,7.41,1.99,NaN,-0.700000000000001,-5.88,9.12,2.12000000000001,NaN,NaN,NaN,NaN,NaN,NaN,-35.41,28.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,13.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Nov-2010,-3.91,-2.3,NaN,NaN,NaN,NaN,7.41,1.55,NaN,0.600000000000001,-4.9,16.1,-0.900000000000001,NaN,NaN,NaN,NaN,NaN,NaN,-45.1,36.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,14.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Nov-2010,-5.41,-3.75,NaN,NaN,NaN,NaN,7.41,1.59,NaN,-0.2,-0.869999999999999,15.13,3.13,NaN,NaN,NaN,NaN,NaN,NaN,-55.8,47.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,13.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Nov-2010,-5.41,-4.65,NaN,NaN,NaN,NaN,8.41,1.25,NaN,0.1,-6.97,4.03,1.03,NaN,NaN,NaN,NaN,NaN,NaN,-65.47,57.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,12.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Nov-2010,-8.95,-5.92,NaN,NaN,NaN,NaN,11.95,-0.340000000000001,NaN,-0.1,-6.06,15.94,2.94,NaN,NaN,NaN,NaN,NaN,NaN,-63.43,54.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,13.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
08-Nov-2010,-14.51,-7.03,NaN,NaN,NaN,NaN,15.51,-3.71,NaN,0.4,-1.93,6.07,2.07000000000001,NaN,NaN,NaN,NaN,NaN,NaN,-62.42,53.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,5.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
09-Nov-2010,-3.34,-5.3,NaN,NaN,NaN,NaN,5.84,7.12,NaN,-0.900000000000001,-12.56,10.44,0.440000000000002,NaN,NaN,NaN,NaN,NaN,NaN,-61.4,52.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,5.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Nov-2010,-3.84,-5.1,NaN,NaN,NaN,NaN,5.84,6.82,NaN,0.800000000000001,-5.44,9.56,5.56,NaN,NaN,NaN,NaN,NaN,NaN,-33.88,25.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,16.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-Nov-2010,-3.84,-5.1,NaN,NaN,NaN,NaN,5.84,6.82,NaN,0.800000000000001,-5.44,9.56,5.56,NaN,NaN,NaN,NaN,NaN,NaN,-33.88,31.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,6.91999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-Nov-2010,-5.41,-5.23,NaN,NaN,NaN,NaN,8.41,2.39,NaN,1.5,-5.84,12.16,16.16,NaN,NaN,NaN,NaN,NaN,NaN,-11.4,9.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,6.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Nov-2010,-1.97,2.07,NaN,NaN,NaN,NaN,9.97,-1.47,NaN,-0.1,-5.79,10.21,4.21,NaN,NaN,NaN,NaN,NaN,NaN,-28.78,27.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,5.89999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Nov-2010,-5.47,-3.7,NaN,NaN,NaN,NaN,9.97,-1.18,NaN,0.2,-5.88,14.12,3.12,NaN,NaN,NaN,NaN,NaN,NaN,-15.49,13.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,13.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Nov-2010,-9.51,-4.54,NaN,NaN,NaN,NaN,13.51,-3.91,NaN,0.3,-3.05,7.95,3.95,NaN,NaN,NaN,NaN,NaN,NaN,-38.98,41.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,14.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18-Nov-2010,-10.01,-0.650000000000001,NaN,NaN,NaN,NaN,13.01,-3.67,NaN,3.1,-4.19,10.81,1.81,NaN,NaN,NaN,NaN,NaN,NaN,-40,32.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,12.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-Nov-2010,-7.95,-2.86,NaN,NaN,NaN,NaN,8.95,-0.469999999999998,NaN,2.1,-6.14,10.86,2.86,NaN,NaN,NaN,NaN,NaN,NaN,-51.22,53.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-Nov-2010,-11.51,-4.63,NaN,NaN,NaN,NaN,14.51,-4.3,NaN,0.4,-3.04,13.96,2.96,NaN,NaN,NaN,NaN,NaN,NaN,-61.4,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.19,12.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23-Nov-2010,-2.84,-4.08,NaN,NaN,NaN,NaN,2.84,7.49,NaN,2.4,-6.79,15.21,3.21,NaN,NaN,NaN,NaN,NaN,NaN,-53.25,53.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.22,10.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24-Nov-2010,0.160000000000002,-1.29,NaN,NaN,NaN,NaN,2.84,10.43,NaN,0.799999999999998,-6.18,7.82,5.82,NaN,NaN,NaN,NaN,NaN,NaN,-57.33,59.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,5.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25-Nov-2010,0.160000000000002,-1.29,NaN,NaN,NaN,NaN,2.84,10.43,NaN,0.799999999999998,-6.18,7.82,5.82,NaN,NaN,NaN,NaN,NaN,NaN,-61.91,63.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,7.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Nov-2010,-5.97,-2.94,NaN,NaN,NaN,NaN,10.97,4.34000000000001,NaN,0.800000000000001,-10.69,6.31,8.31,NaN,NaN,NaN,NaN,NaN,NaN,-46.12,50.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,11.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Nov-2010,-14.05,-3.28,NaN,NaN,NaN,NaN,15.55,-2.77,NaN,1.9,-6.29,7.71,1.71,NaN,NaN,NaN,NaN,NaN,NaN,-53.25,50.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,7.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-Nov-2010,-2.43,-0.490000000000002,NaN,NaN,NaN,NaN,8.43,7.1,NaN,0.800000000000001,-9.45,6.55,7.55,NaN,NaN,NaN,NaN,NaN,NaN,-44.08,45.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.21,7.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Dec-2010,-6.97,-1.18,NaN,NaN,NaN,NaN,10.97,2.54,NaN,-0.4,-8.79,6.21,27.21,NaN,NaN,NaN,NaN,NaN,NaN,-62.92,69.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.27,1.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Dec-2010,-10.47,-3.85,NaN,NaN,NaN,NaN,11.97,1.23,NaN,1.5,-8.6,13.4,17.4,NaN,NaN,NaN,NaN,NaN,NaN,-58.85,60.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,9.32999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Dec-2010,-6.38,-5.61,NaN,NaN,NaN,NaN,7.38,6.3,NaN,-0.800000000000001,-6.43,13.57,3.57,NaN,NaN,NaN,NaN,NaN,NaN,-46.12,50.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.17,16.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06-Dec-2010,-17.01,-9.06,NaN,NaN,NaN,NaN,15.51,-2.12,NaN,0.4,-9.24,11.76,2.76,NaN,NaN,NaN,NaN,NaN,NaN,-68.52,71.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,7.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07-Dec-2010,-15.48,-10.46,NaN,NaN,NaN,NaN,14.48,-0.470000000000004,NaN,-0.600000000000001,-4.62,13.38,0.380000000000003,NaN,NaN,NaN,NaN,NaN,NaN,-22.65,26.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.21,8.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
08-Dec-2010,-10.38,-9.9,NaN,NaN,NaN,NaN,8.38,5.39,NaN,1.1,-9.24,15.76,1.76,NaN,NaN,NaN,NaN,NaN,NaN,-40.51,44.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.9,28.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
09-Dec-2010,-14.97,-9.76,NaN,NaN,NaN,NaN,14.97,-0.3,NaN,0.900000000000001,-6.63,10.37,9.37,NaN,NaN,NaN,NaN,NaN,NaN,-42.55,47.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.14,22.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Dec-2010,-14.48,-8.57,NaN,NaN,NaN,NaN,15.48,-0.830000000000003,NaN,-0.4,-8.84,9.16,9.16,NaN,NaN,NaN,NaN,NaN,NaN,-46.12,46.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.16,17.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Dec-2010,-13.48,-8.36,NaN,NaN,NaN,NaN,14.48,-1.07,NaN,1.1,-9.71,14.29,1.29,NaN,NaN,NaN,NaN,NaN,NaN,-50.71,56.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.17,16.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Dec-2010,-0.380000000000003,-0.540000000000002,NaN,NaN,NaN,NaN,6.38,5.14,NaN,-1.5,-7.37,13.63,1.63,NaN,NaN,NaN,NaN,NaN,NaN,-55.29,56.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,7.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Dec-2010,-4.98,0.780000000000003,NaN,NaN,NaN,NaN,11.48,-0.920000000000004,NaN,-0.1,-2.54,13.46,4.46,NaN,NaN,NaN,NaN,NaN,NaN,-48.16,50.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.96,1.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Dec-2010,-3.88,-2.32,NaN,NaN,NaN,NaN,5.38,5.02,NaN,3.1,-5.25,14.75,3.75,NaN,NaN,NaN,NaN,NaN,NaN,-64.96,70.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.22,15.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Dec-2010,-6.42,-3.2,NaN,NaN,NaN,NaN,7.92,2.58,NaN,2.7,-8.52,14.48,10.48,NaN,NaN,NaN,NaN,NaN,NaN,-49.18,49.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.24,19.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20-Dec-2010,-4.88,-4.74,NaN,NaN,NaN,NaN,4.38,5.12,NaN,1.9,-9.54,14.46,3.46,NaN,NaN,NaN,NaN,NaN,NaN,-66.49,68.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.21,16.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21-Dec-2010,-6.42,-4.02,NaN,NaN,NaN,NaN,7.92,2.56,NaN,-0.800000000000001,-7.62,9.38,3.38,NaN,NaN,NaN,NaN,NaN,NaN,-64.96,67.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.27,7.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-Dec-2010,-13.96,-8.13,NaN,NaN,NaN,NaN,11.46,-0.05,NaN,0.999999999999998,-5.51,14.49,4.49,NaN,NaN,NaN,NaN,NaN,NaN,-64.45,67.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.24,12.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23-Dec-2010,-8.97,-5.65,NaN,NaN,NaN,NaN,11.97,-0.519999999999998,NaN,-4.4,-5.97,14.03,4.03,NaN,NaN,NaN,NaN,NaN,NaN,-69.54,77.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.18,12.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24-Dec-2010,-3.38,-3.57,NaN,NaN,NaN,NaN,6.38,4.84,NaN,-4.4,-5.3,14.7,4.7,NaN,NaN,NaN,NaN,NaN,NaN,-52.23,56.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119999999999998,21.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27-Dec-2010,-3.38,-4.18,NaN,NaN,NaN,NaN,6.38,5.01,NaN,0.3,-5.51,14.49,11.49,NaN,NaN,NaN,NaN,NaN,NaN,-52.23,57.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119999999999998,21.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Dec-2010,-8.97,-4.46,NaN,NaN,NaN,NaN,12.97,-0.599999999999995,NaN,-4.9,-5.59,14.41,2.41,NaN,NaN,NaN,NaN,NaN,NaN,-52.23,58.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119999999999998,21.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Dec-2010,-10.88,-11.35,NaN,NaN,NaN,NaN,7.38,4.86,NaN,1.5,-6.7,14.3,6.3,NaN,NaN,NaN,NaN,NaN,NaN,-59.36,62.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119999999999998,22.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-Dec-2010,-17.01,-9.68,NaN,NaN,NaN,NaN,14.51,-3.31,NaN,0.799999999999998,-8.65,14.35,6.35,NaN,NaN,NaN,NaN,NaN,NaN,-65.47,58.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.17,14.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
